customer_id,first_name,last_name,tiktok_campaign,tiktok_cpa,tiktok_conversion,tiktok_dates,email_campaign,email_cpa,email_conversion,email_dates,customer_segment
508,Camey,Briatt,frequency purchase,$4.07,false,07/17/2022,product launch,$9.70,false,2/24/2022,Yearly
509,Xenos,Blyth,product launch,$4.73,false,12/26/2022,frequency purchase,$6.04,true,4/24/2022,Seldom
510,Stefa,Espinel,we missed you,$7.95,true,10/04/2022,product launch,$0.02,false,12/22/2022,Weekly
511,Isidora,Valenti,product launch,$2.62,false,03/21/2022,frequency purchase,$6.56,true,1/16/2022,Once
512,Sigismund,Cisar,frequency purchase,$6.29,false,07/21/2022,welcome,$2.78,true,12/5/2022,Monthly
513,Pryce,Oppie,we missed you,$6.74,false,02/23/2022,cross product,$4.09,true,3/25/2022,Yearly
514,Clare,De Caroli,abandoned cart,$1.11,true,06/20/2022,product launch,$5.92,false,1/25/2022,Never
515,Aurie,Kime,frequency purchase,$5.10,true,01/05/2022,abandoned cart,$8.91,true,1/22/2022,Often
516,Gwenora,Vasin,abandoned cart,$6.12,false,11/03/2022,welcome,$5.65,true,5/1/2022,Daily
517,Glen,Raisbeck,abandoned cart,$7.07,true,10/27/2022,product launch,$7.18,true,7/23/2022,Daily
518,Jordanna,Furneaux,frequency purchase,$3.96,true,08/22/2022,abandoned cart,$7.63,false,5/6/2022,Seldom
519,Caye,Elsip,abandoned cart,$0.26,false,10/25/2022,frequency purchase,$0.94,false,4/4/2022,Seldom
520,Gui,Birkwood,product launch,$2.57,false,05/08/2022,product launch,$1.45,false,12/19/2022,Never
521,Dasha,Rodenburg,cross product,$3.23,false,04/08/2022,frequency purchase,$4.30,false,6/30/2022,Monthly
522,Lesly,Jansey,cross product,$3.71,false,04/15/2022,cross product,$6.60,true,2/12/2022,Once
523,Curr,Filde,we missed you,$1.54,false,04/07/2022,cross product,$4.75,false,5/20/2022,Daily
524,Arvin,Jaqueminet,welcome,$9.62,false,02/14/2022,cross product,$8.65,false,11/2/2022,Once
525,Jacquenetta,Behnen,welcome,$4.92,false,06/02/2022,product launch,$9.09,false,11/13/2022,Yearly
526,Nettie,Flatt,product launch,$4.43,false,03/19/2022,welcome,$9.61,true,10/13/2022,Seldom
527,Meredeth,Bishell,abandoned cart,$8.61,false,02/15/2022,abandoned cart,$0.07,true,9/7/2022,Daily
528,Leigh,Tune,frequency purchase,$2.76,false,09/13/2022,cross product,$8.31,true,6/25/2022,Seldom
529,Amaleta,Siemon,frequency purchase,$5.15,false,01/25/2022,we missed you,$8.33,false,9/20/2022,Often
530,Mehetabel,Wellen,frequency purchase,$4.18,true,05/09/2022,frequency purchase,$7.89,false,2/16/2022,Seldom
531,Angy,Cristobal,frequency purchase,$5.88,true,06/21/2022,welcome,$1.06,true,1/31/2022,Daily
532,Jabez,Hebblethwaite,welcome,$4.97,true,05/27/2022,we missed you,$7.56,true,1/21/2022,Once
533,Silvia,Benzies,product launch,$5.78,false,12/22/2022,frequency purchase,$9.71,true,12/8/2022,Weekly
534,Kristo,Conrad,abandoned cart,$2.12,true,01/15/2022,abandoned cart,$9.00,true,12/12/2022,Monthly
535,Pete,Vasile,we missed you,$9.02,false,07/25/2022,cross product,$1.64,false,6/26/2022,Seldom
536,Louisa,Simoneschi,we missed you,$2.79,true,07/08/2022,we missed you,$6.12,false,9/19/2022,Daily
537,Gerrie,Drogan,frequency purchase,$8.57,false,04/19/2022,abandoned cart,$6.72,true,10/19/2022,Never
538,Felisha,Bottoner,we missed you,$6.01,true,03/31/2022,we missed you,$1.97,true,9/2/2022,Once
539,Shara,Clemence,product launch,$4.24,true,03/09/2022,frequency purchase,$9.48,false,11/3/2022,Never
540,Aviva,Lavarack,we missed you,$5.72,true,06/29/2022,cross product,$2.80,false,7/21/2022,Once
541,Wayland,Holston,frequency purchase,$8.70,false,09/13/2022,welcome,$8.46,false,4/11/2022,Daily
542,Jordain,Gerrie,product launch,$0.11,true,10/03/2022,frequency purchase,$1.40,true,5/11/2022,Yearly
543,Cortie,Dwelling,we missed you,$7.75,true,04/29/2022,frequency purchase,$7.91,false,3/31/2022,Often
544,Natala,Allbones,product launch,$0.82,false,04/02/2022,frequency purchase,$3.41,true,7/1/2022,Weekly
545,Chen,De La Coste,product launch,$2.90,true,10/09/2022,product launch,$5.21,true,9/22/2022,Often
546,Estrella,Alldre,product launch,$7.67,false,01/05/2022,product launch,$0.08,false,11/30/2022,Seldom
547,Gerianna,Beininck,welcome,$2.37,false,11/17/2022,we missed you,$1.48,true,6/21/2022,Once
548,Josias,Ullyatt,frequency purchase,$3.48,true,06/20/2022,abandoned cart,$0.15,false,4/3/2022,Daily
549,Alf,Rosendale,product launch,$4.87,false,10/29/2022,abandoned cart,$2.99,false,4/30/2022,Daily
550,Hedy,Cancelier,abandoned cart,$3.33,true,11/04/2022,frequency purchase,$5.83,true,12/11/2022,Often
551,Brade,Batcock,product launch,$4.23,true,03/20/2022,product launch,$4.46,false,8/31/2022,Seldom
552,Andie,Brade,welcome,$5.09,true,09/04/2022,welcome,$4.45,true,1/16/2022,Often
553,Bev,Piccop,we missed you,$9.49,true,04/07/2022,frequency purchase,$2.60,true,7/25/2022,Weekly
554,Brier,Faudrie,welcome,$9.43,true,03/27/2022,abandoned cart,$4.24,false,11/4/2022,Weekly
555,Byran,Lambird,we missed you,$7.61,true,07/28/2022,welcome,$6.15,true,12/4/2022,Once
556,Lela,Clemon,we missed you,$7.91,false,06/13/2022,welcome,$6.79,false,7/20/2022,Weekly
557,Sharron,Pouton,cross product,$4.68,false,02/17/2022,product launch,$8.76,true,4/25/2022,Monthly
558,Raymond,Inder,frequency purchase,$4.49,true,01/01/2022,product launch,$9.65,true,6/2/2022,Monthly
559,Ricki,Skirvane,frequency purchase,$8.32,false,06/28/2022,product launch,$5.01,true,11/10/2022,Seldom
560,Katrinka,Seamark,frequency purchase,$7.02,true,06/15/2022,we missed you,$9.53,false,11/27/2022,Once
561,Raul,McCallum,frequency purchase,$0.73,false,11/17/2022,cross product,$0.15,true,4/4/2022,Never
562,Maura,Fargie,product launch,$1.09,false,01/06/2022,product launch,$8.85,false,9/20/2022,Daily
563,Newton,Clutton,cross product,$2.40,true,03/17/2022,cross product,$8.10,false,11/28/2022,Yearly
564,Evania,Bernath,we missed you,$6.54,true,07/02/2022,product launch,$9.15,false,4/8/2022,Never
565,Saraann,Pellatt,product launch,$6.98,false,05/24/2022,abandoned cart,$2.24,true,11/7/2022,Once
566,Mandy,Gandley,abandoned cart,$7.75,false,04/07/2022,abandoned cart,$4.97,true,5/30/2022,Weekly
567,Rinaldo,Raycroft,abandoned cart,$3.80,false,11/11/2022,frequency purchase,$3.21,false,9/23/2022,Monthly
568,Giselbert,Kirton,frequency purchase,$3.28,false,11/21/2022,welcome,$0.51,false,6/10/2022,Daily
569,Roanne,Dall,cross product,$3.40,true,05/24/2022,welcome,$8.65,false,11/23/2022,Monthly
570,Abra,Ortells,we missed you,$6.21,false,03/12/2022,frequency purchase,$3.61,true,12/1/2022,Often
571,Ardith,Shapland,frequency purchase,$2.27,false,03/10/2022,welcome,$8.34,true,11/18/2022,Daily
572,Natalya,Kirkam,cross product,$8.19,false,11/30/2022,abandoned cart,$5.31,false,4/22/2022,Seldom
573,Dorine,Jeff,frequency purchase,$2.49,false,12/06/2022,abandoned cart,$7.51,true,2/2/2022,Often
574,Grove,Segrott,product launch,$9.48,false,10/18/2022,we missed you,$1.31,false,6/10/2022,Seldom
575,Noland,Shilstone,cross product,$9.86,true,07/27/2022,welcome,$8.77,true,3/19/2022,Once
576,Hulda,Fearey,welcome,$2.97,true,11/10/2022,frequency purchase,$2.83,false,6/12/2022,Daily
577,Ann-marie,Rabbage,cross product,$0.82,true,11/23/2022,welcome,$0.13,true,2/2/2022,Yearly
578,Ferguson,Gilhespy,product launch,$7.32,false,10/28/2022,cross product,$8.41,false,9/19/2022,Never
579,Dunstan,Cumes,welcome,$6.10,false,03/16/2022,cross product,$1.67,true,4/30/2022,Once
580,Forester,Zorener,cross product,$8.13,true,05/31/2022,product launch,$7.66,true,2/26/2022,Once
581,Hakim,Radley,we missed you,$5.62,true,04/12/2022,we missed you,$2.53,false,11/1/2022,Never
582,Marissa,Le Ball,frequency purchase,$1.62,false,12/29/2022,abandoned cart,$6.59,true,1/19/2022,Never
583,Jo,Forster,we missed you,$4.80,true,10/05/2022,we missed you,$6.03,true,2/17/2022,Weekly
584,Fulvia,Learoid,frequency purchase,$0.99,true,07/05/2022,we missed you,$7.99,false,2/1/2022,Daily
585,Harri,Fortnam,we missed you,$0.05,false,02/04/2022,abandoned cart,$1.16,false,7/4/2022,Yearly
586,Shannon,Denney,welcome,$3.26,true,09/24/2022,we missed you,$6.41,true,7/20/2022,Monthly
587,Jermain,Duckworth,abandoned cart,$9.03,true,07/01/2022,product launch,$6.61,true,11/14/2022,Once
588,Ardelle,Storrar,product launch,$2.69,false,06/12/2022,we missed you,$4.90,false,7/12/2022,Daily
589,Gino,Primak,frequency purchase,$5.18,false,01/16/2022,abandoned cart,$0.33,true,5/22/2022,Seldom
590,Lark,Trayton,we missed you,$8.43,true,06/16/2022,frequency purchase,$2.78,false,3/25/2022,Monthly
591,Ellsworth,Truswell,product launch,$6.44,true,08/18/2022,cross product,$7.79,true,9/13/2022,Daily
592,Rene,Marjanovic,cross product,$0.79,true,12/16/2022,we missed you,$5.92,false,2/26/2022,Monthly
593,Barbaraanne,Haensel,we missed you,$3.88,false,09/26/2022,welcome,$3.79,false,5/30/2022,Seldom
594,Leanor,Muirhead,welcome,$8.84,true,12/22/2022,welcome,$8.51,true,10/24/2022,Often
595,Melvyn,McColl,frequency purchase,$9.68,true,04/14/2022,product launch,$0.97,false,7/11/2022,Daily
596,Daphne,Haverson,product launch,$6.99,true,10/07/2022,abandoned cart,$9.06,true,11/27/2022,Often
597,Zara,Larrat,abandoned cart,$2.18,false,08/16/2022,we missed you,$0.71,true,12/29/2022,Seldom
598,Emanuele,Ewbanks,we missed you,$8.22,true,02/18/2022,frequency purchase,$9.35,false,3/12/2022,Weekly
599,Ailyn,Haggath,abandoned cart,$5.46,false,05/21/2022,abandoned cart,$4.36,true,7/7/2022,Seldom
600,Ginelle,Carle,product launch,$7.46,false,10/09/2022,frequency purchase,$7.02,true,11/26/2022,Seldom
601,Sascha,Capron,abandoned cart,$2.04,true,02/15/2022,we missed you,$6.12,false,3/12/2022,Yearly
602,Llywellyn,Sproson,we missed you,$9.08,true,10/31/2022,cross product,$4.57,false,11/16/2022,Monthly
603,Rica,Legerwood,product launch,$6.71,false,03/31/2022,we missed you,$3.41,false,3/12/2022,Never
604,Raleigh,Stirman,welcome,$2.25,false,04/25/2022,we missed you,$9.26,false,4/21/2022,Seldom
605,Francesca,Valintine,abandoned cart,$9.23,true,10/21/2022,frequency purchase,$1.28,true,4/4/2022,Never
606,Di,Farlamb,we missed you,$0.48,true,02/03/2022,abandoned cart,$9.49,false,2/1/2022,Seldom
607,Basia,Wyre,welcome,$1.81,false,01/11/2022,product launch,$7.71,true,7/20/2022,Weekly
608,Phillip,Crowth,frequency purchase,$2.59,false,08/25/2022,abandoned cart,$7.50,false,9/19/2022,Once
609,Mozelle,Pattisson,abandoned cart,$0.15,true,06/29/2022,abandoned cart,$5.94,true,3/20/2022,Daily
610,Frasco,Brussell,welcome,$8.30,true,03/18/2022,we missed you,$1.27,true,11/7/2022,Never
611,Anastasia,Comellini,we missed you,$1.84,true,01/24/2022,we missed you,$1.48,true,2/22/2022,Daily
612,Anette,Boultwood,cross product,$8.18,false,02/18/2022,we missed you,$8.92,false,11/20/2022,Daily
613,Iolanthe,Romanski,cross product,$3.24,false,07/19/2022,we missed you,$6.31,false,1/27/2022,Yearly
614,Fannie,Shew,frequency purchase,$2.79,true,10/28/2022,cross product,$8.51,true,9/11/2022,Often
615,Udall,Waitland,abandoned cart,$3.35,true,11/25/2022,product launch,$0.59,false,1/28/2022,Once
616,Phillipp,Boulsher,welcome,$7.90,true,04/03/2022,abandoned cart,$6.22,true,6/13/2022,Yearly
617,Lavina,Streetfield,cross product,$8.47,true,10/11/2022,cross product,$0.22,false,4/17/2022,Often
618,Emlynn,Shaves,product launch,$5.16,false,10/10/2022,cross product,$5.85,false,2/24/2022,Daily
619,Lin,Vaskin,abandoned cart,$2.88,false,05/10/2022,welcome,$5.10,false,11/16/2022,Monthly
620,Calhoun,Rowena,product launch,$3.05,true,10/21/2022,we missed you,$8.52,true,9/24/2022,Daily
621,Andriana,Greve,cross product,$8.89,false,10/08/2022,frequency purchase,$1.65,false,2/14/2022,Monthly
622,Garrott,Hendrix,we missed you,$4.05,false,02/06/2022,welcome,$0.86,true,10/13/2022,Never
623,Aundrea,Harlow,welcome,$5.29,false,05/21/2022,cross product,$2.56,false,6/6/2022,Seldom
624,Leonanie,Byars,abandoned cart,$1.99,false,12/25/2022,abandoned cart,$6.60,true,4/23/2022,Monthly
625,Debee,Jeskin,product launch,$3.43,false,07/25/2022,product launch,$1.91,true,6/2/2022,Yearly
626,Ileane,Karlicek,welcome,$6.77,true,09/13/2022,abandoned cart,$7.02,false,11/24/2022,Daily
627,Adelind,Southard,abandoned cart,$6.09,false,07/07/2022,product launch,$5.73,true,1/12/2022,Once
628,Marylynne,Rickardes,abandoned cart,$8.08,false,12/03/2022,frequency purchase,$1.42,false,6/4/2022,Weekly
629,Millisent,Littler,cross product,$8.68,true,04/05/2022,we missed you,$3.71,false,11/24/2022,Often
630,Abner,Hembry,welcome,$9.38,false,11/07/2022,we missed you,$0.48,false,7/20/2022,Weekly
631,Carmelita,Maase,abandoned cart,$5.73,false,03/31/2022,product launch,$9.05,true,2/19/2022,Seldom
632,Nissy,Comrie,abandoned cart,$6.02,true,03/02/2022,frequency purchase,$8.46,true,6/29/2022,Daily
633,Hunt,Sandyford,product launch,$9.86,true,06/04/2022,cross product,$6.60,false,9/20/2022,Yearly
634,Hollyanne,Dymick,cross product,$8.37,true,09/01/2022,product launch,$5.88,true,6/30/2022,Seldom
635,Anne,Macartney,we missed you,$3.46,false,02/27/2022,abandoned cart,$6.01,false,4/15/2022,Daily
636,Gilly,Dundridge,abandoned cart,$2.67,true,07/24/2022,welcome,$4.39,true,3/29/2022,Daily
637,Marsh,Dubois,abandoned cart,$6.11,false,11/17/2022,abandoned cart,$1.08,false,2/19/2022,Weekly
638,Horatia,Zimmerman,we missed you,$4.06,true,04/02/2022,frequency purchase,$2.83,false,9/22/2022,Never
639,Catriona,Klimov,abandoned cart,$5.57,false,10/16/2022,we missed you,$7.62,false,6/21/2022,Once
640,Cacilia,Chater,we missed you,$6.98,false,10/15/2022,product launch,$3.76,true,2/24/2022,Often
641,Gal,Brixey,abandoned cart,$7.65,true,08/31/2022,abandoned cart,$0.95,false,6/29/2022,Daily
642,Linnie,Smithson,abandoned cart,$7.82,false,11/06/2022,we missed you,$9.85,false,8/12/2022,Seldom
643,Veradis,McCrone,abandoned cart,$9.90,true,08/03/2022,we missed you,$2.69,false,11/15/2022,Weekly
644,Katrina,Nelthrop,product launch,$1.84,false,01/16/2022,abandoned cart,$5.04,false,10/13/2022,Yearly
645,Kaitlyn,Olwen,product launch,$8.32,false,11/06/2022,frequency purchase,$0.66,true,12/14/2022,Yearly
646,Tye,Poschel,cross product,$4.50,true,12/29/2022,welcome,$8.48,false,10/9/2022,Often
647,Odelinda,Hartfield,abandoned cart,$9.06,false,05/06/2022,product launch,$6.00,true,11/11/2022,Seldom
648,Nalani,Poston,product launch,$8.62,true,05/15/2022,frequency purchase,$0.54,true,9/4/2022,Often
649,Rori,Mothersole,abandoned cart,$2.48,true,02/24/2022,cross product,$3.76,false,4/18/2022,Daily
650,Cedric,Shenfish,welcome,$3.97,false,03/16/2022,frequency purchase,$0.50,true,11/1/2022,Daily
651,Whitney,Botright,abandoned cart,$2.78,false,01/16/2022,product launch,$9.25,false,10/14/2022,Once
652,Norene,Wison,welcome,$4.26,false,09/26/2022,frequency purchase,$0.64,false,6/26/2022,Seldom
653,Rosalind,Laverock,welcome,$2.89,false,12/22/2022,welcome,$8.44,false,6/12/2022,Daily
654,Maryjo,Hazlegrove,cross product,$9.56,false,02/18/2022,cross product,$4.47,true,3/9/2022,Once
655,Fredi,Scole,product launch,$9.04,false,01/31/2022,frequency purchase,$3.86,true,6/19/2022,Yearly
656,Marjorie,Eads,product launch,$6.40,false,03/16/2022,product launch,$8.35,true,7/22/2022,Never
657,Ashlie,Mishaw,abandoned cart,$7.31,false,04/19/2022,welcome,$9.67,false,1/13/2022,Weekly
658,Germain,Delph,product launch,$1.42,true,01/25/2022,product launch,$9.23,true,9/12/2022,Seldom
659,Brennan,Nussen,product launch,$4.11,true,10/26/2022,frequency purchase,$9.45,false,6/14/2022,Never
660,Garald,Mea,frequency purchase,$0.64,false,10/19/2022,welcome,$5.57,false,8/24/2022,Daily
661,Baryram,Awty,we missed you,$0.86,false,01/25/2022,product launch,$8.24,false,5/13/2022,Yearly
662,Colman,Buddle,product launch,$9.60,false,07/05/2022,frequency purchase,$1.65,true,12/25/2022,Monthly
663,Giorgia,Foulsham,product launch,$0.94,true,01/02/2022,cross product,$0.40,true,6/25/2022,Never
664,Bertie,St Ledger,we missed you,$8.64,false,12/20/2022,welcome,$7.96,true,4/25/2022,Weekly
665,Delcina,Luttgert,we missed you,$3.27,false,07/05/2022,abandoned cart,$8.20,true,6/9/2022,Yearly
666,Carmelle,Dyble,we missed you,$2.76,true,06/13/2022,abandoned cart,$2.89,false,5/7/2022,Seldom
667,Mart,Lapere,abandoned cart,$0.46,false,06/13/2022,product launch,$4.85,false,10/17/2022,Seldom
668,Helena,Pidgeon,welcome,$5.12,true,05/29/2022,abandoned cart,$4.44,false,1/18/2022,Never
669,Delainey,Pappin,cross product,$7.18,true,07/01/2022,abandoned cart,$4.53,false,10/13/2022,Never
670,Jefferson,Oakenfall,we missed you,$4.30,false,12/26/2022,product launch,$2.04,true,8/15/2022,Monthly
671,Koren,Birks,cross product,$5.40,true,09/30/2022,product launch,$3.71,false,10/12/2022,Never
672,Blair,Bland,frequency purchase,$6.90,false,06/18/2022,abandoned cart,$1.58,false,2/7/2022,Never
673,Michaelina,Nacey,we missed you,$4.46,true,08/14/2022,cross product,$4.79,true,8/2/2022,Once
674,Kaspar,Skirving,frequency purchase,$6.99,true,02/13/2022,we missed you,$1.83,false,8/23/2022,Seldom
675,Ashlee,Blanden,we missed you,$8.10,true,06/25/2022,cross product,$5.97,false,4/3/2022,Seldom
676,Laverna,Burbury,cross product,$8.66,true,06/12/2022,we missed you,$7.57,false,9/7/2022,Often
677,Stephanus,Haynesford,welcome,$4.16,true,06/12/2022,product launch,$9.60,false,7/5/2022,Never
678,Wynn,Houndesome,frequency purchase,$7.43,true,06/04/2022,we missed you,$1.14,false,8/9/2022,Monthly
679,Justina,Cosgriff,abandoned cart,$9.76,true,06/22/2022,cross product,$0.13,false,5/31/2022,Never
680,Leeanne,Rosellini,we missed you,$6.69,false,09/22/2022,cross product,$2.42,true,5/15/2022,Often
681,Heywood,Strongman,abandoned cart,$1.32,false,12/19/2022,abandoned cart,$5.77,false,1/30/2022,Monthly
682,Bil,Iozefovich,frequency purchase,$0.85,false,06/06/2022,welcome,$9.22,true,9/20/2022,Weekly
683,Lucian,Cantopher,cross product,$9.88,true,01/07/2022,welcome,$5.71,true,8/7/2022,Seldom
684,Morris,Van der Krui,abandoned cart,$2.26,false,01/21/2022,product launch,$3.45,false,5/28/2022,Once
685,Britta,Cowill,welcome,$3.55,false,10/03/2022,welcome,$7.09,false,3/11/2022,Daily
686,Rebeka,Merritt,we missed you,$6.26,false,09/05/2022,welcome,$1.40,false,9/17/2022,Daily
687,Kelcy,Downage,abandoned cart,$9.69,true,01/04/2022,abandoned cart,$8.80,false,11/8/2022,Often
688,Napoleon,Schettini,cross product,$7.90,true,08/30/2022,welcome,$3.55,false,4/25/2022,Often
689,Lorenza,Elphick,abandoned cart,$5.46,true,11/25/2022,frequency purchase,$9.87,false,4/16/2022,Yearly
690,Rutherford,McTeggart,frequency purchase,$2.50,true,09/08/2022,welcome,$5.35,false,7/20/2022,Once
691,Tonnie,Grahlman,welcome,$6.15,true,09/18/2022,cross product,$8.58,false,5/16/2022,Daily
692,Mischa,Guillard,welcome,$4.44,false,04/20/2022,product launch,$7.64,false,9/6/2022,Never
693,Leonora,Vynoll,frequency purchase,$3.55,false,01/13/2022,we missed you,$3.43,false,7/30/2022,Monthly
694,Felipa,Breadmore,product launch,$9.52,false,10/23/2022,welcome,$2.09,false,8/18/2022,Often
695,Vina,Jellard,welcome,$3.24,true,07/01/2022,abandoned cart,$0.70,false,5/20/2022,Yearly
696,Baxter,Silver,we missed you,$2.61,true,06/21/2022,we missed you,$8.16,false,1/15/2022,Daily
697,Anthea,Decaze,frequency purchase,$2.23,false,11/23/2022,abandoned cart,$4.76,false,6/18/2022,Monthly
698,Mahalia,Coggings,welcome,$8.69,false,02/19/2022,welcome,$2.46,true,10/24/2022,Once
699,Cecilla,Lowell,product launch,$4.24,true,12/14/2022,welcome,$9.30,true,4/14/2022,Often
700,Eziechiele,Sekulla,frequency purchase,$8.25,false,05/02/2022,product launch,$1.13,false,5/14/2022,Seldom
701,Arnie,Horche,welcome,$3.64,false,02/27/2022,cross product,$7.31,true,11/21/2022,Yearly
702,Yankee,Pellington,product launch,$1.09,false,12/20/2022,product launch,$3.35,false,4/1/2022,Never
703,Nicky,Cordeau,frequency purchase,$8.13,true,12/03/2022,product launch,$5.65,false,3/4/2022,Once
704,Kylen,Station,abandoned cart,$5.23,true,09/19/2022,abandoned cart,$1.05,true,7/5/2022,Yearly
705,Martin,Lionel,we missed you,$3.35,false,10/05/2022,frequency purchase,$5.30,true,2/10/2022,Monthly
706,Theobald,Casajuana,cross product,$0.25,true,07/02/2022,frequency purchase,$1.53,false,1/6/2022,Often
707,Mordy,Klasen,frequency purchase,$6.23,true,10/12/2022,product launch,$5.77,false,7/19/2022,Often
708,Krystalle,Duro,product launch,$5.44,true,04/23/2022,frequency purchase,$1.13,true,11/13/2022,Seldom
709,Kit,Bastock,cross product,$3.57,true,12/04/2022,frequency purchase,$3.60,true,4/11/2022,Yearly
710,Oralla,Mowsdale,product launch,$3.66,true,04/03/2022,abandoned cart,$9.19,true,1/25/2022,Yearly
711,Rebe,Le Provost,cross product,$1.84,false,08/11/2022,product launch,$2.83,true,5/29/2022,Daily
712,Yard,Struss,cross product,$7.79,true,05/05/2022,abandoned cart,$1.53,true,10/23/2022,Weekly
713,Lauren,Coan,product launch,$7.71,true,03/16/2022,cross product,$0.94,true,11/16/2022,Seldom
714,Felicity,Van der Veldt,frequency purchase,$1.12,true,06/23/2022,cross product,$7.48,true,12/14/2022,Daily
715,Johnath,Rennebach,product launch,$0.83,false,11/18/2022,cross product,$5.21,true,12/14/2022,Daily
716,Tiff,Eliassen,welcome,$7.29,false,04/29/2022,cross product,$1.94,true,1/3/2022,Monthly
717,Paxton,Lutty,cross product,$8.92,false,01/24/2022,we missed you,$4.37,true,9/6/2022,Monthly
718,Chandra,Silliman,frequency purchase,$7.05,true,05/06/2022,welcome,$5.54,false,9/30/2022,Once
719,Donaugh,Smithers,abandoned cart,$4.85,true,05/01/2022,frequency purchase,$2.24,false,3/14/2022,Never
720,Quentin,Rummin,product launch,$6.26,true,05/11/2022,product launch,$2.26,false,12/14/2022,Yearly
721,Bar,Blindt,welcome,$4.12,false,10/24/2022,we missed you,$6.52,false,9/11/2022,Weekly
722,Lynett,Danaher,abandoned cart,$4.17,true,06/29/2022,product launch,$4.53,false,8/24/2022,Yearly
723,Gratiana,McWaters,abandoned cart,$6.40,false,05/15/2022,welcome,$8.31,false,11/3/2022,Seldom
724,Bjorn,Glascott,frequency purchase,$0.45,false,08/23/2022,cross product,$1.66,false,9/24/2022,Yearly
725,Cale,Wisby,product launch,$9.19,false,11/26/2022,we missed you,$6.65,false,10/16/2022,Never
726,Lavinie,St. Aubyn,cross product,$7.68,false,12/02/2022,product launch,$7.03,true,3/2/2022,Once
727,Briant,Kennet,product launch,$7.30,false,09/20/2022,cross product,$8.36,false,9/28/2022,Monthly
728,Price,Dahlbom,product launch,$5.69,false,04/13/2022,abandoned cart,$0.09,true,5/17/2022,Weekly
729,Johannah,Venny,cross product,$9.56,true,02/13/2022,cross product,$8.85,true,6/20/2022,Never
730,Chick,Crosen,welcome,$3.96,false,01/02/2022,cross product,$4.30,true,3/25/2022,Daily
731,Rafaelia,Glowach,welcome,$8.07,false,11/07/2022,product launch,$1.94,true,12/11/2022,Monthly
732,Shamus,Mault,product launch,$2.01,true,04/24/2022,cross product,$3.79,false,8/27/2022,Yearly
733,Red,Arrow,we missed you,$7.56,true,05/25/2022,welcome,$3.28,true,6/28/2022,Yearly
734,Dori,Sykes,welcome,$5.05,true,11/29/2022,cross product,$2.35,false,3/29/2022,Often
735,Rossy,Josilowski,product launch,$8.82,true,03/28/2022,welcome,$5.00,false,8/6/2022,Yearly
736,Brenn,Ruckhard,abandoned cart,$2.10,true,11/07/2022,abandoned cart,$6.18,true,6/3/2022,Seldom
737,Fabiano,Pedrielli,cross product,$7.06,false,01/02/2022,frequency purchase,$9.56,true,9/22/2022,Yearly
738,Winna,Vodden,welcome,$0.50,false,09/23/2022,abandoned cart,$8.54,true,1/26/2022,Daily
739,Lindi,Learoyde,product launch,$1.33,false,02/03/2022,cross product,$9.71,true,7/2/2022,Monthly
740,Eileen,Waddingham,frequency purchase,$1.67,false,06/15/2022,cross product,$0.31,false,12/25/2022,Yearly
741,Garrott,Goolden,product launch,$5.31,false,02/11/2022,cross product,$0.07,false,3/10/2022,Never
742,Phylis,Rosser,welcome,$3.25,true,12/10/2022,product launch,$5.15,true,11/17/2022,Seldom
743,Winthrop,Jozwiak,welcome,$7.48,true,03/11/2022,abandoned cart,$9.89,true,9/14/2022,Weekly
744,Hamish,Swanbourne,abandoned cart,$1.98,false,06/24/2022,we missed you,$1.25,true,9/5/2022,Weekly
745,Yurik,Langford,we missed you,$0.53,false,03/26/2022,product launch,$5.78,true,1/28/2022,Weekly
746,Sheri,Voaden,abandoned cart,$8.22,true,12/08/2022,frequency purchase,$5.57,false,10/21/2022,Once
747,Griffy,Gilley,welcome,$1.05,false,03/17/2022,abandoned cart,$2.48,false,2/23/2022,Yearly
748,Beilul,Armer,product launch,$6.40,false,03/27/2022,cross product,$0.19,false,6/12/2022,Yearly
749,Anderson,Scotchforth,product launch,$0.79,true,03/17/2022,abandoned cart,$2.60,true,2/26/2022,Seldom
750,Sigismondo,Milkin,abandoned cart,$4.73,true,06/15/2022,we missed you,$7.98,true,2/5/2022,Once
751,Mandy,Berceros,abandoned cart,$6.06,false,03/15/2022,frequency purchase,$5.78,false,12/8/2022,Seldom
752,Marcy,Byrth,frequency purchase,$8.28,false,06/10/2022,cross product,$6.25,true,9/20/2022,Weekly
753,Pierre,Snelling,welcome,$2.38,false,09/14/2022,welcome,$8.10,true,12/7/2022,Yearly
754,Emmanuel,Topes,product launch,$0.66,false,10/21/2022,product launch,$3.63,true,3/26/2022,Monthly
755,Patrice,Godin,we missed you,$9.57,true,11/02/2022,cross product,$2.39,true,5/11/2022,Seldom
756,Dani,McConnachie,we missed you,$3.64,false,08/18/2022,welcome,$8.79,true,10/30/2022,Monthly
757,Roma,Le Marquis,welcome,$4.35,true,02/09/2022,we missed you,$6.53,false,8/6/2022,Daily
758,Lissa,Mardee,frequency purchase,$3.11,true,06/10/2022,frequency purchase,$3.84,false,10/18/2022,Monthly
759,Lane,Luchelli,we missed you,$1.93,true,12/20/2022,cross product,$3.12,true,5/28/2022,Weekly
760,Mohandis,Flinn,welcome,$6.26,false,03/10/2022,product launch,$1.84,true,9/1/2022,Often
